Filtering the log data using "process == "DietDailyMobile""
Timestamp                       (process)[PID]    
2025-10-04 19:15:13.366117+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_connection_create_with_id_block_invoke [C10] has alternative Hostname#049bd67d:443 for quic
2025-10-04 19:15:13.366136+0800  localhost DietDailyMobile[1028]: (CFNetwork) [com.apple.CFNetwork:Default] Task <D6D747EE-DD37-4B3B-BCED-0CAD6BB580A8>.<5> waiting for setup of Connection 10
2025-10-04 19:15:13.366157+0800  localhost DietDailyMobile[1028]: (CFNetwork) [com.apple.CFNetwork:Default] Connection 10: enabling TLS
2025-10-04 19:15:13.366171+0800  localhost DietDailyMobile[1028]: (CFNetwork) [com.apple.CFNetwork:Default] Connection 10: starting, TC(0x0)
2025-10-04 19:15:13.366215+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10 1CB6C951-8316-4D50-BCD6-D2A4693571F9 Hostname#049bd67d:443 quic-connection, url: https://lbjeyvvierxcnrytuvto.supabase.co/rest/v1/daily_symptom_entries, definite, attribution: developer, context: com.apple.CFNetwork.NSURLSession.{6A757AF3-E3F6-4604-A752-83F67011D01A}{(null)}{Y}{2}{0x0} (private), proc: 7C84A24C-7D79-30F9-8753-B67007C6DFBD, delegated upid: 0] start
2025-10-04 19:15:13.366239+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_handler_start [C10 Hostname#049bd67d:443 initial parent-flow ((null))]
2025-10-04 19:15:13.366268+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10 Hostname#049bd67d:443 initial parent-flow ((null))] event: path:start @0.000s
2025-10-04 19:15:13.366534+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_handler_path_change [C10 Hostname#049bd67d:443 waiting parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.366572+0800  localhost DietDailyMobile[1028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked() proceeding with the in_the_app check for hostname: lbjeyvvierxcnrytuvto.supabase.co
2025-10-04 19:15:13.366654+0800  localhost DietDailyMobile[1028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00460 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/AB705DB3-F9A2-4615-A3C6-22806EA9FE17/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: strings
	Result        : None
2025-10-04 19:15:13.366667+0800  localhost DietDailyMobile[1028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00460 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/AB705DB3-F9A2-4615-A3C6-22806EA9FE17/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: stringsdict
	Result        : None
2025-10-04 19:15:13.366673+0800  localhost DietDailyMobile[1028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked(): hostname lbjeyvvierxcnrytuvto.supabase.co is not a tracker. Returning: ne_tracker_status_none
2025-10-04 19:15:13.366708+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10 Hostname#049bd67d:443 waiting parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: path:satisfied @0.000s, uuid: 2E1ABD07-F6DE-4AF1-A025-B01E79B92C8D
2025-10-04 19:15:13.366737+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_connection_endpoint_report_on_nw_queue_block_invoke [C10 Hostname#049bd67d:443 waiting parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] skipping state update
2025-10-04 19:15:13.366809+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_attach_protocols [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.366828+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_attach_protocols [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] stopping after adding persistent application protocols
2025-10-04 19:15:13.366843+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_setup_protocols [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] persistent protocol stack, starting
2025-10-04 19:15:13.366856+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: flow:start_connect @0.000s
2025-10-04 19:15:13.366869+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C10] reporting state preparing
2025-10-04 19:15:13.366884+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_connect [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] connect bottom protocol
2025-10-04 19:15:13.366901+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_start_child [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] creating and starting child handler
2025-10-04 19:15:13.366975+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:] nw_endpoint_proxy_handler_should_use_proxy Looking up proxy for hostname: lbjeyvvierxcnrytuvto.supabase.co, ifindex: 0
2025-10-04 19:15:13.367019+0800  localhost DietDailyMobile[1028]: (SystemConfiguration) [com.apple.SystemConfiguration:SCPreferences] create <SCPreferences 0x114dd3260 [0x1e5963ad0]> {name = SCDynamicStoreCopyProxiesWithOptions, id = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, path = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist}
2025-10-04 19:15:13.367164+0800  localhost DietDailyMobile[1028]: (SystemConfiguration) [com.apple.SystemConfiguration:SCPreferences] SCPreferences() access: /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, size=0
2025-10-04 19:15:13.367179+0800  localhost DietDailyMobile[1028]: (SystemConfiguration) [com.apple.SystemConfiguration:SCPreferences] release <SCPreferences 0x114dd3260 [0x1e5963ad0]> {name = SCDynamicStoreCopyProxiesWithOptions, id = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, path = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, accessed}
2025-10-04 19:15:13.367396+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: flow:start_child @0.001s
2025-10-04 19:15:13.367413+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_handler_start [C10.1 Hostname#049bd67d:443 initial path ((null))]
2025-10-04 19:15:13.367425+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1 Hostname#049bd67d:443 initial path ((null))]
2025-10-04 19:15:13.367448+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10.1 Hostname#049bd67d:443 initial path ((null))] event: path:start @0.001s
2025-10-04 19:15:13.367473+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_handler_path_change [C10.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.367487+0800  localhost DietDailyMobile[1028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked() proceeding with the in_the_app check for hostname: lbjeyvvierxcnrytuvto.supabase.co
2025-10-04 19:15:13.367634+0800  localhost DietDailyMobile[1028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00460 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/AB705DB3-F9A2-4615-A3C6-22806EA9FE17/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: strings
	Result        : None
2025-10-04 19:15:13.367650+0800  localhost DietDailyMobile[1028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00460 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/AB705DB3-F9A2-4615-A3C6-22806EA9FE17/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: stringsdict
	Result        : None
2025-10-04 19:15:13.367657+0800  localhost DietDailyMobile[1028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked(): hostname lbjeyvvierxcnrytuvto.supabase.co is not a tracker. Returning: ne_tracker_status_none
2025-10-04 19:15:13.367679+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.367729+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: path:satisfied @0.001s, uuid: 2E1ABD07-F6DE-4AF1-A025-B01E79B92C8D
2025-10-04 19:15:13.367834+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] -[NWConcrete_nw_endpoint_transform startWithHandler:] [C10.1 Hostname#049bd67d:443 waiting transform (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.367850+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1 Hostname#049bd67d:443 in_progress transform (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.367864+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10.1 Hostname#049bd67d:443 in_progress transform (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: transform:start @0.001s
2025-10-04 19:15:13.367924+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_transform_add_children_block_invoke [C10.1 Hostname#049bd67d:443 in_progress transform (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] Transform including protocol quic using endpoint lbjeyvvierxcnrytuvto.supabase.co:443
2025-10-04 19:15:13.368473+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_handler_start [C10.1.1 Hostname#049bd67d:443 initial path ((null))]
2025-10-04 19:15:13.368491+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_transform_receive_report [C10.1 Hostname#049bd67d:443 in_progress transform (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1.1 Hostname#049bd67d:443 initial path ((null))]
2025-10-04 19:15:13.368505+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1.1 Hostname#049bd67d:443 initial path ((null))]
2025-10-04 19:15:13.368516+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10.1.1 Hostname#049bd67d:443 initial path ((null))] event: path:start @0.002s
2025-10-04 19:15:13.368614+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_handler_path_change [C10.1.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.368630+0800  localhost DietDailyMobile[1028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked() proceeding with the in_the_app check for hostname: lbjeyvvierxcnrytuvto.supabase.co
2025-10-04 19:15:13.368659+0800  localhost DietDailyMobile[1028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00460 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/AB705DB3-F9A2-4615-A3C6-22806EA9FE17/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: strings
	Result        : None
2025-10-04 19:15:13.368669+0800  localhost DietDailyMobile[1028]: (CoreFoundation) [com.apple.CFBundle:resources] Resource lookup at CFBundle 0x600003b00460 </Users/gilko/Library/Developer/CoreSimulator/Devices/0C9B8294-89F3-48B8-A497-1282977A6AC8/data/Containers/Bundle/Application/AB705DB3-F9A2-4615-A3C6-22806EA9FE17/DietDailyMobile.app> (executable, loaded)
	Request       : InfoPlist type: stringsdict
	Result        : None
2025-10-04 19:15:13.368675+0800  localhost DietDailyMobile[1028]: (libsystem_networkextension.dylib) [com.apple.networkextension:] ne_tracker_check_is_hostname_blocked(): hostname lbjeyvvierxcnrytuvto.supabase.co is not a tracker. Returning: ne_tracker_status_none
2025-10-04 19:15:13.368700+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_transform_receive_report [C10.1 Hostname#049bd67d:443 in_progress transform (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.368716+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] nw_endpoint_flow_receive_report [C10 Hostname#049bd67d:443 in_progress parent-flow (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] received child report: [C10.1.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)]
2025-10-04 19:15:13.368729+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:connection] [C10.1.1 Hostname#049bd67d:443 waiting path (satisfied (Path is satisfied), interface: en0[802.11], uses wifi, LQM: unknown)] event: path:satisfied @0.002s, uuid: 419E3633-47ED-4348-BB3C-ECCD0B403527
2025-10-04 19:15:13.368744+0800  localhost DietDailyMobile[1028]: (Network) [com.apple.network:] nw_endpoint_proxy_handler_should_use_proxy Looking up proxy for hostname: lbjeyvvierxcnrytuvto.supabase.co, ifindex: 0
2025-10-04 19:15:13.368764+0800  localhost DietDailyMobile[1028]: (SystemConfiguration) [com.apple.SystemConfiguration:SCPreferences] create <SCPreferences 0x117e5ac20 [0x1e5963ad0]> {name = SCDynamicStoreCopyProxiesWithOptions, id = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, path = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist}
2025-10-04 19:15:13.368771+0800  localhost DietDailyMobile[1028]: (SystemConfiguration) [com.apple.SystemConfiguration:SCPreferences] SCPreferences() access: /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, size=0
2025-10-04 19:15:13.368779+0800  localhost DietDailyMobile[1028]: (SystemConfiguration) [com.apple.SystemConfiguration:SCPreferences] release <SCPreferences 0x117e5ac20 [0x1e5963ad0]> {name = SCDynamicStoreCopyProxiesWithOptions, id = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, path = /Library/Managed Preferences/mobile/com.apple.SystemConfiguration.plist, accessed}
